publishedAt,authorDisplayName,textDisplay,likeCount
2024-07-10T15:09:25Z,@user-ki1bq3gg7q,Siapa sangka di undang podcast Deny😭,1
2024-07-10T15:09:17Z,@sajakbiru,Undang maxwell dong pasti seruuuu,0
2024-07-10T15:09:17Z,@luvley-whtever,IH LUCU2 DEH,0
2024-07-10T15:09:13Z,@desvytadewilestari647,gapapa bub rambutnya lepek jugaaa❤❤❤❤,0
2024-07-10T15:09:11Z,@cillavivo4185,Lu mau jidatan apa gak tetep ae cakep san😭,1
2024-07-10T15:09:11Z,@ffmb782,"SEBENERNYA AKU GAPEDULI RAMBUT SANDY LEPEK ATAU GIMANA.. <br>YANG LUCU ADALAH, SEGIMANA OVERTHINKER NYA YANG DIA TULIS DI SALURAN... <br><br><br>KAN NONTONNYA SAMBIL BAYANGIN DIA YANG OVERTHINKER DGN TAMPILAN INI 🤣🤣🤣🤣👊<br><br>AMAN SAN AMAN, KAMU GIMANAPUN GUANTENG. <br><br>IYATAH? IYA JEHH❤😂",0
2024-07-10T15:09:08Z,@ismatullaely6698,"ganyangkaaaa ortu sandy apoteker, semoga anakku nanti juga sepintar sandy",0
2024-07-10T15:09:05Z,@riadiana4191,Bang Den undang Sintya Marisca donk,0
2024-07-10T15:09:04Z,@user-dg3sm1mw6q,wkwk SANDYY rambutnya ngebelah bngt😭❤,0
2024-07-10T15:09:02Z,@user-kx3uf2mf3b,Sandyyyy❤,0
2024-07-10T15:09:02Z,@sella_ella5129,Sandy rambut badrol 😭😭,1
2024-07-10T15:09:01Z,@luthfiqolbiazzahra2172,"RAMBUTNYA SANDY, iya kek telor lucu banget😭🤣",3
2024-07-10T15:09:00Z,@KtutSudarsana,kesini gara gara saluran wa sandy😂,0
2024-07-10T15:08:58Z,@echasyana,Ohh jadii ini too yg dibilang sandy di saluran wa nya,0
2024-07-10T15:08:58Z,@rafly583,"Gercep kali ini, si botak ketinggalan",0
2024-07-10T15:08:54Z,@rafiahmad8596,Tandai gw bini nya Xaviera,0
2024-07-10T15:08:54Z,@ShafaShefa,maaf sandy aku ngakak rambutmu😭😭,1
2024-07-10T15:08:52Z,@raa-fc9eg,ke sini karna bang sandyy😋😋,0
2024-07-10T15:08:52Z,@delaanarahayu533,"SANDY, RAMBUTMU??😭😭😭🤣",0
2024-07-10T15:08:51Z,@Yanii_bbh,KAGUMM BGT SAMA MEREKAAA🫶,0
2024-07-10T15:08:50Z,@user-of9ub8tu6d,Kerennn🎉🎉,0
2024-07-10T15:08:49Z,@SitiNurbaya-o5v,Yuuk bisa yuuk trending  1 😆😆,1
2024-07-10T15:08:48Z,@afifahsalsabila4821,San rambut mu loh beneran kaya telur 😭😭😭😭,0
2024-07-10T15:08:48Z,@syifaa-z2i,Siapa yg kesini gara&#39; Ig nya sandyy,1
2024-07-10T15:08:43Z,@virtual_word6478,"<a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=166"">2:46</a> keinget &quot;siapa first lope mu, HAHAHA SANDIIII&quot;😭😭",0
2024-07-10T15:08:38Z,@AriNiall1D,sandyyyy i root for u mueheheehehe,0
2024-07-10T15:08:27Z,@JioPcy,Please kak undang maxwell 😂anak random itu,2
2024-07-10T15:08:24Z,@chesya844,Sandy cepmek,0
2024-07-10T15:08:23Z,@rahmazaira5314,Kenapa ga dibenerin dulu rambutnya sih senndd 😂,0
2024-07-10T15:08:17Z,@bellapuspita7303,kesini karena channel sandy wkwk,2
2024-07-10T15:08:17Z,@Yanii_bbh,SANDYYY LUCUUU BGTTTT PLISSS❤❤,0
2024-07-10T15:08:16Z,@l0vellaaaa,padahal rambut Sandy tetep bagus yaallah 😭😭,25
2024-07-10T15:08:12Z,@yaniherdiani3249,Makannya soto tante Yani ya kan San?.....😂,0
2024-07-10T15:08:11Z,@h43chan,SANDYY LUCU BGT IH GEMESSS,14
2024-07-10T15:08:10Z,@user-uq2eg5vz3i,Cung dulu yang kesini gra&quot; saluran wanya ka sandyy,155
2024-07-10T16:25:18Z,@ucurohaeni8441,Nama saluran nya apa,0
2024-07-10T15:08:09Z,@KUMALAANDINI,"<b>Yang suka channel SANDYY, mana nih??? Manfaat bgt loh</b>",128
2024-07-10T15:12:35Z,@DeasyAgustina,Sy,4
2024-07-10T15:17:08Z,@kopigathel6548,Kulo,2
2024-07-10T15:18:00Z,@captainamerika7125,Me,1
2024-07-10T15:30:55Z,@farishdanial5149,Nama channel nya?,1
2024-07-10T15:49:59Z,@nabilanra,Sy,1
2024-07-10T15:08:09Z,@amandayustika8208,NDOG CHEOROM❤️❤️❤️😂,1
2024-07-10T15:08:06Z,@parizhapiz6950,Seketika semangat belajar jadi 💯%,2
2024-07-10T15:08:06Z,@tesalonikadebora5663,WKWKWKW SANDYYY aga mekrok yaa rambutnya😭😭🤣 gpp ttp ❤,1
2024-07-10T15:08:06Z,@nurmarettahananto3074,Akhirnya wkwkwk,0
2024-07-10T15:08:01Z,@minjikimp,keren banget,1
2024-07-10T15:08:01Z,@meisyahh,Harus nya maxwel juga ikutt,1
2024-07-10T15:07:55Z,@nnnddes5571,❤❤❤,0
2024-07-10T15:07:54Z,@HILLHILL-ob8mj,Nyimak bang Deni ❤,0
2024-07-10T15:07:53Z,@AgusMukarom-xi7cr,Mampir kesini gra gra liat saluran sandy,1
2024-07-10T15:07:49Z,@y20xyz,sendi jidatan omo omo ❤,1
2024-07-10T15:07:45Z,@ElinEliyanaHaryanto,pacarnya rei cakepp benerrr,0
2024-07-10T15:07:44Z,@anikurniawati995,Seneng bgdz mereka jadi tamu disini,0
2024-07-10T15:07:44Z,@nailatulmuna9646,Km tetep cakep sand 😍 masyaAllah 🌷,0
2024-07-10T15:07:42Z,@sayaapa5113,eiyaa bener kata sandy rambutny lepek😭😭,1
2024-07-10T15:07:42Z,@Ismatul_Khasanah,akhirnyaa❤️‍🔥❤️‍🔥,0
2024-07-10T15:07:42Z,@frenciop123,trnyata rambutlu bnrn selepek itu jir😭,0
2024-07-10T15:07:39Z,@sevirarachma7469,"sandddyyyy lu beneran kaya TELOR disini WAKAKAKAKAKAK, KAYA NDOG CHOREOM WKWKKWK",0
2024-07-10T15:07:38Z,@nurilqalbi3490,ini malah lucu rambutnya sandy😭,0
2024-07-10T15:07:34Z,@citulaulia5564,Siapa yg kesini mau liat rambutnya sandy lepek ☝️,0
2024-07-10T15:07:34Z,@aleepersadd-kd6ls,XAVIERA PACAR GUE 😭👊,1
2024-07-10T15:07:31Z,@latf03,Makasih bang Densu udh undang mereka,0
2024-07-10T15:07:29Z,@frsy_213,"wh gokil, bsa undang mereka auto nonton",1
2024-07-10T15:07:28Z,@khoirunnisa9549,SANDYY JIDATAN😭👊,1
2024-07-10T15:07:26Z,@indriyanisafitri4335,🔥🔥,0
2024-07-10T15:07:24Z,@rasivanela7422,cung yg kesini gara² saluran wa sandy ☝,1
2024-07-10T15:07:24Z,@strawulpie_11,Lucuuuu😂❤❤,1
2024-07-10T15:07:22Z,@nayjaem_,trending gesssss,0
2024-07-10T15:07:19Z,@khoirunnisa9549,SANDYY JIDATAN😭👊,0
2024-07-10T15:07:17Z,@monee999,"SANDYY, ga nyangka dia 2005 lohh PINTER BGTTT😔💔💔💔💔",663
2024-07-10T15:07:14Z,@awacaaine,SANDY LUCU BANGET PLSS😭😭😭,79
2024-07-10T15:07:14Z,@onyourm__rap,wih keren banget kak Shakira pure blood😍,2
2024-07-10T15:07:12Z,@berryells,i&#39;m proud of you guys!!! kalian keren bangett!!🥹🫵🏻💓,0
2024-07-10T15:07:10Z,@nurulmaqhfirah9738,tim yg kesini gara gra chanel sandy sama xaviera✋,0
2024-07-10T15:07:09Z,@nitasimatupang3612,"San, karena saluran kamu langsung nontonn",2
2024-07-10T15:07:07Z,@ichajastin3801,Rambutnya sandy plisss😭😭,1
2024-07-10T15:07:06Z,@mahmudahofficial,Maxwell sm Axel mana😢😢,1
2024-07-10T15:07:04Z,@SofiePhie,"<a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=726"">12:06</a> sandy sampe nangis coy??waduhh king sandy kenapa nih😭😭😭",0
2024-07-10T15:07:00Z,@unaaa0,ma sha allah ka shakii kamu paket lengkap bgt yaaa❤,2
2024-07-10T15:06:58Z,@sauthentic,dari acara CoC ini aku jadi termotivasi banget buat lebih semangat belajar dan jadi ambis!! terimakasih buat rg yg sudah buat acara BAGUS dan BERMANFAAT seperti ini❤️‍🔥,0
2024-07-10T15:06:53Z,@imaanaimaa_,sandy luxu bgt rambutnya😭😭😭🤣🤣🤣,1
2024-07-10T15:06:52Z,@dea_gaming9530,"Ayang sendyyy, tapi ga ada maxwell",0
2024-07-10T15:06:51Z,@talithatata1509,sandy di saluran said”beneran kaya telor kan”😂 padahal tetep ganteng😭,0
2024-07-10T15:06:50Z,@putrieka9415,HAPPY FOR THEM 🎉,0
2024-07-10T15:06:49Z,@dendelionss,WKWKWKWK SANDY MAAF RAMBUTMU HAHAHAHAHA,1
2024-07-10T15:06:49Z,@niki-xi4fg,mntpp seru bnget ey,0
2024-07-10T15:06:48Z,@nayjaem_,"orang cakep gini kok dia bilang kek kentang,sand sand😔☝🏻",1
2024-07-10T15:06:45Z,@suga0393,san tata ulang ga rambutnya😭😭😭😭😭,1
2024-07-10T15:06:45Z,@andoctora_9153,KEREN BGTTTTTTT WWKWKWK,0
2024-07-10T15:06:44Z,@riscm__,"Wkwkkwkwk Sandy bilang kaya telor ceplok rambutnya, tapi menurutku lucu grgr helm😅",0
2024-07-10T15:06:44Z,@Xifutwng,"Si Sandy Sandy itu boong, ganteng begini masa dibilang kyk telor 😦",1
2024-07-10T15:06:41Z,@zakiyatulnisa7948,Intinya yg viral tentang prestasi aku selalu melihat,0
2024-07-10T15:06:39Z,@ratumadihabatrisya,"KA SANDY LUCU BGT WKWKK , KA XAVIERA SM KA SHAKIRAA SYANTIK SEKALII MASYAALLAH",0
2024-07-10T15:06:38Z,@tataletubbies.,sandy beneran bulet kaya telor lucu 😭🤏🏻,1
2024-07-10T15:06:37Z,@Suzana-kz5ub,beneran selepek ituu,0
2024-07-10T15:06:35Z,@afrianikusuma9090,SANDYY KM LUCU BGTT RAMBUT NYA KAYAK MAILL😵‍💫🤏💞,0
2024-07-10T15:06:31Z,@Mazuukuroose,Grecep nihh,1
2024-07-10T15:06:31Z,@SofiePhie,Sandy kena mental???ga ke elim kan san???,0
2024-07-10T15:06:27Z,@warisma,Akhirnyaaa aju nungguin bgt mereka di podcast,0
2024-07-10T15:06:25Z,@MeliYantokka,Xaviera klo temennya lg di tanya mau ikut aja,0
2024-07-10T15:06:23Z,@BungaauliaAulia-hl1yn,eh sandy,0
2024-07-10T15:06:20Z,@akunbaaaahagia,Maxwell sih harus kesini soalnya seru ngomongnya kira2 dia ngomongnya ceplas ceplos g sih,0
2024-07-10T15:06:19Z,@dalilah4299,oh ini sandy yg rambutnya kempes,0
2024-07-10T15:07:00Z,@dalilah4299,"gwenchana, tetep handsome kok",0
2024-07-10T15:06:18Z,@user-wp4fk5uh1n,SANDY kamu lucu bgt. Emng lepek rambutnya 🤣🤣tapi ttp ganteng dan lucu kok . Don&#39;t worry about it🤣🤣🤣,0
2024-07-10T15:06:18Z,@SriWahyuni-ln9dz,Ihh shakira cantik bgtttt. Senyum teruss,15
2024-07-10T15:06:17Z,@SriWinarsi-ls1zg,kesini karna d suru sma mas sandi😌🙏,0
2024-07-10T15:06:16Z,@ornellaThalassa,"pantes sandy ngeluhin rambut, rambutnya jadi lepek gitu😭😭😭😭 TAPI KM TETAP GEMASS SANDYYY🥰🥰🥰",0
2024-07-10T15:06:16Z,@ornellaThalassa,"pantes sandy ngeluhin rambut, rambutnya jadi lepek gitu😭😭😭😭",0
2024-07-10T15:06:15Z,@myten2021,"Sandy mata nya kyk capek,sehat sehat ya sandy🤍",1
2024-07-10T15:06:15Z,@ornellaThalassa,"pantes sandy ngeluhin rambut, rambutnya jadi lepek gitu😭😭😭😭 TAPI KM TETAP GEMASS SANDYYY🥰🥰🥰",0
2024-07-10T15:06:14Z,@zaskiaa4886,bener&quot; shalawat trs kalau liat mereka keren bgt🔥❤ btw pgn liat sandy yg kena mental trs nangis✋🏻😭,2
2024-07-10T15:06:10Z,@dniamlia,Maxwell harus ikutt podcast juga gasii biar seruu ada yang bengak bengok😭,0
2024-07-10T15:06:10Z,@cellchii,🫶🏻🫶🏻🫶🏻🫶🏻,1
2024-07-10T15:06:09Z,@ZulfaNabila-it6om,sandy keliatan maknae bgt disini 😭🫶,0
2024-07-10T15:06:08Z,@rrnaissance,Sandyyyy cakeppppp kooooo enggaaaaaa lepekkkk 💝,2
2024-07-10T15:06:05Z,@shineyra6239,caaantik bangeeet kak shakira ♥️🤏🏻,1
2024-07-10T15:06:02Z,@agitahikmah3144,Kerenn bgtt semuanya. gilaaa pinternya kebangetannn,0
2024-07-10T15:06:02Z,@rahmaaakaditaa029-yt3wz,"tenang sandy,rambut lu lepek jugaa gua tetep klepek2 sama luuuuu",0
2024-07-10T15:06:01Z,@YulisYudawati,SANDYYYYYYYYYYHYYYYYYYYYYYYYYYYYYYYYYY YYYYYYYYYYYYYYYY 🌷❤️🌷❤️🌷❤️🌷❤️🌷⬛,0
2024-07-10T15:06:01Z,@awjiun1678,OMO OMO OMO❤❤❤,0
2024-07-10T15:06:00Z,@melody-aku-69,"Wajib viral, pake banget, banget, bangeeettt...!!! Demi Indonesia emas, dan jadi negara maju di masa depan, Aamiin...!!!",62
2024-07-10T15:05:58Z,@itsmeaml4623,"Aku kira podcast di ruang guru, ternyata disiniii wkwk pantesan tadi scroll ngga nemu&quot;😩",0
2024-07-10T15:05:55Z,@SHAGEXX,"Hal yg jarang diketahui banyak orang<br><br><a href=""https://www.youtube.com/shorts/6HN6Hio6F1Y"">https://youtube.com/shorts/6HN6Hio6F1Y?si=ciaeZxbUqS3a86hi</a>",0
2024-07-10T15:05:50Z,@NurWah-j1v,mencari letak yang bikin ilfeel dri seorang sandy,0
2024-07-10T15:05:50Z,@chelseafransisca8218,MENYALAA ANAK COC🔥🔥🔥🔥,0
2024-07-10T15:05:47Z,@hanidillakinanti6591,"oh ini yang katanya telor jidatann ahahah, tetep ganteng ko sendi🥰",0
2024-07-10T15:05:45Z,@KarismaNurfa,Gemesss sekalii laa😭😭,0
2024-07-10T15:05:42Z,@sabhanilunamutiara8323,Iya sandy aku nonton kok,0
2024-07-10T15:05:42Z,@AuliaMutii,SANDY rambutnyaa😹,1
2024-07-10T15:05:39Z,@humaidaath3356,"KESINI MAU LIAT RAMBUT TELOR SANDY🤣 APAAN KYK TELOR SANDYY?? CAKEP GINI KOKKK.. <a href=""http://www.youtube.com/results?search_query=%23sandyjidatancakepbgtbejirrrr"">#SANDYJIDATANCAKEPBGTBEJIRRRR</a>",1
2024-07-10T15:05:38Z,@NurMidaNasution-g7u,Kasino karena channel sandy😂,0
2024-07-10T15:05:37Z,@octaviawidyamaharany734,sandy? ngga kaya telor kok,0
2024-07-10T15:05:37Z,@t_rahayu955,gara gara ojol ya san😭😭😭,0
2024-07-10T15:05:32Z,@ochyframika3758,Kenapa ga ajak axel juga😭,1
2024-07-10T15:05:32Z,@lulustepani4594,Ngikutin xaviera di youtube dr dia SMA. <br>Seneng akhirnya sekarang makin banyak dikenal ❤❤❤,0
2024-07-10T15:05:29Z,@yuliaantasari,woi sandy u&#39;re so the best 😭,0
2024-07-10T15:05:28Z,@muhammadfikih8891,Xaviera cantik yak,0
2024-07-10T15:05:28Z,@onyourm__rap,huwaa orang-orang pinter❤️😍,1
2024-07-10T15:05:26Z,@sandrinasenjaariani9125,SERUUUU BGTTTTT,0
2024-07-10T15:05:22Z,@Adistynfy,ketawa terus liat rambut sendy😭,1
2024-07-10T15:05:22Z,@rahmscats1564,Wow,0
2024-07-10T15:05:21Z,@yuliasandy5323,apasi 😭,0
2024-07-10T15:05:14Z,@RAAsmrgc,rambutnya sandyy 😭😭,0
2024-07-10T15:05:13Z,@helonim4269,kayak gini nih yang harusnya di viralin,0
2024-07-10T15:05:11Z,@WONGNOOB,Clash of campion,0
2024-07-10T15:05:10Z,@EjenYasmin1,Akhir nya nemuu,0
2024-07-10T15:05:08Z,@Rj-ld4tt,ka shaki kaya bocilllllllll gemeyyy,0
2024-07-10T15:05:06Z,@ZahrotulShita-yk2wr,Ngakak sama sandy😭😭😭,0
2024-07-10T15:05:05Z,@ZulfaNabila-it6om,ndogkuu ‼️🙆🏻‍♀️🙆🏻‍♀️,0
2024-07-10T15:05:04Z,@user-or3pk4yh9l,Awas ni trending 1 ayokk guys nonton,1
2024-07-10T15:05:02Z,@naylyn_,Omggg,0
2024-07-10T15:04:59Z,@kaylaranazahia1635,ini yg dibilang chicken egg🥹🥹tetep cakep oyy😫😫,0
2024-07-10T15:04:58Z,@KarismaNurfa,Masyaalloh tabarokallohh🎉🎉😭😭😭,0
2024-07-10T15:04:55Z,@rereriruuu,"YASSSHHHH MY FAV!!!! SUKSES TERUS BUAT MEREKA, SEMOGA ABIS INI KARIR NYA MENJULANG TINGGI AAMIIN!!!!",1
2024-07-10T15:04:54Z,@raisaraisa792,"@/sendi <br>nie bukti dh watching your vidio in densu podcast or what? IF u see this massage, donf forget too likee <br>huuuu🔪🔪",0
2024-07-10T15:04:54Z,@zugusstyle7774,"Aku mau dengerin tapi kemaleman, powernya kalo terlalu keras di marahin emak😭",0
2024-07-10T15:04:54Z,@FatwatulKharomah,"Bang densu gercep banget nihh langsung di undang, kenapa axel ga diajak juga bang",0
2024-07-10T15:04:53Z,@amiirafaiza,kesini karna sandy bilang uda di up😂😂😂,1
2024-07-10T15:04:53Z,@AnitaSari-df9ju,Apapun tentang mereka pokoknya aku komen 🤍,0
2024-07-10T15:04:52Z,@NaziaRizkina,"<a href=""http://www.youtube.com/results?search_query=%23sandyversijidatan"">#sandyversijidatan</a> 😂😂",1
2024-07-10T15:04:52Z,@fadlangholef5198,Podcast cerdas bintang tamunya juga cerdas,1
2024-07-10T15:04:51Z,@strawberry095,cungg yg kesini grgr sandyy,1
2024-07-10T15:04:47Z,@septianaazhari9975,Kesini gr2 chanel shandy wkwk,0
2024-07-10T15:04:44Z,@fatimatuszahroh6507,Telor ayam haha,0
2024-07-10T15:04:44Z,@restipebrianti3674,hah kaget ada mereka❤,0
2024-07-10T15:04:43Z,@hyungf-m2p,SUKAA BANGET,0
2024-07-10T15:04:41Z,@nzaaa20,ADUHHH GEMESSNYYAAAA🤏🏻😵‍💫 PROUND OF U KAKAKK²!🤩,1
2024-07-10T15:04:41Z,@yuliasandy5323,cuma di Indonesia acara belum selesai udah di undah podcast,0
2024-07-10T15:04:40Z,@zakiasyzz2570,sandy mode rambut mail,0
2024-07-10T15:04:40Z,@danissasufi7822,yang di tunggu tunggu akhirnyaaa,1
2024-07-10T15:04:37Z,@mlyasp,SANDY KOMUK LO😭😭😭🤏🤏,0
2024-07-10T15:04:36Z,@charcoalcrow_9150,sannn rambut mu plisss😂😭,0
2024-07-10T15:04:35Z,@melisarefanauf4442,Chanel yg pertama undg coc 😊,0
2024-07-10T15:04:33Z,@NailaRaisha,Aku ke sini gara gara saluran dari sandy,0
2024-07-10T15:04:33Z,@WONGNOOB,Wauw,0
2024-07-10T15:04:29Z,@YulisYudawati,LEPEK2 SIHHH™©®,0
2024-07-10T15:04:29Z,@rustiantirusli7802,Harus tranding sih,0
2024-07-10T15:04:25Z,@itzmeulaa,MY ROLE MODELLL‼️🤩,0
2024-07-10T15:04:25Z,@storyyanti7231,Sandyy dengan segala ketantruman rambutnya🤣,1
2024-07-10T15:04:24Z,@RiskaAuliaputri-oq8bs,😍❤,0
2024-07-10T15:04:32Z,@NailaRaisha,Aku ke sini gara gara saluran dari sandy,0
2024-07-10T15:04:23Z,@Chloettezys,"SANDY BNRN KEA TELOR PLS😭😭,tpi aqoe tetap tidak ilfeel 😻",2
2024-07-10T15:04:21Z,@anandajulianti1410,otw makan lele😭,0
2024-07-10T15:04:19Z,@nurulilmab2891,Aku kesini gara gara story sandy 😂😂,0
2024-07-10T15:04:17Z,@amaliasahron_PMH_,"Kamu tetep ganteng ko sayang&lt;3, ga kaya telor😗",0
2024-07-10T15:04:17Z,@amanda.sari21,maxwell ngga diajak wkwk,0
2024-07-10T15:04:17Z,@liaprameswari,Ohmygod sandyyy rambut lu sesuai kayak di channel🤣🥰🫶🏻,0
2024-07-10T15:04:17Z,@adeknya_bangsin,yang kesini gara gara liat channel nya sandy🙋🏻‍♀️,1
2024-07-10T15:04:14Z,@nasywakholda5034,ga nyangka mereka bertiga bisa kesini 😭,0
2024-07-10T15:04:13Z,@Nsmraa__,Pls lah sandy kayak anak ilang 😢😢,0
2024-07-10T15:04:11Z,@cahya_chacha06,kesini gara2 channel sandy😅😅,0
2024-07-10T15:04:10Z,@indranatalia2920,TRENDING KAANNN GUYSS !!!🎉🎉❤❤,0
2024-07-10T15:04:09Z,@user-nx3mz7ps2z,ihhh sandy kena mental apaaa?😭😭,0
2024-07-10T15:04:07Z,@Zumar_exploore,Menyalaa abang kuu,0
2024-07-10T15:04:07Z,@keycantikbgt123,"SANDY STOP SAYING U LOOK LIKE AN EGG, NAUR HONEYY GANTENG BGTT🫶🏻🫶🏻🫶🏻",0
2024-07-10T15:04:00Z,@rizaaulyya,TETAP LUCUUUU SENDI,0
2024-07-10T15:03:59Z,@septyakirana,"di channel sandy bahas² rambutnya wkwk,  tpi tetep gntengg wehh",1
2024-07-10T15:03:56Z,@imnotduciell,"sandy disini kaya bocah sd, lucuuuuu bngt HAHAHA",0
2024-07-10T15:03:54Z,@ptrii_1874,INI YANG DI TUNGGU2❤,0
2024-07-10T15:03:53Z,@ajengefscr,HAHAHAHA GEMES BGT,0
2024-07-10T15:03:52Z,@christinawowiling2103,Rambutnya😭😭😭🤣🤣🤣,0
2024-07-10T15:03:49Z,@nuruladha9346,lucu amayyyyy,0
2024-07-10T15:03:49Z,@peiia.c,sandyyyy😻😻,0
2024-07-10T15:03:45Z,@nurulfitriah1601,sandyyy rambutmu bagusss kookkk 😂,0
2024-07-10T15:03:43Z,@mint_choco-3,"Dapet notif..<br>Eh tamunya anak coc, auto  gercep😊",0
2024-07-10T15:03:43Z,@kampungbjrw,Sandy kamu keren banget 😍,0
2024-07-10T15:03:42Z,@dwiermidadestayani7964,Oh ini yang kya telor 😂😂,0
2024-07-10T15:03:38Z,@Agung-vg9gp,Xaviera🎉,1
2024-07-10T15:03:36Z,@Wulansaryy16,Tim gercep mana niii???,0
2024-07-10T15:03:35Z,@nayaassance,RAMBUTNYA SANDY😭😭😭,0
2024-07-10T15:03:34Z,@rasaurs,ini yang ditunggu tunggu 😭😭😭,0
2024-07-10T15:03:33Z,@boruboruboru-4626,Sandy overthinking dengan rambutnya🤣 Padahal apapun bentukannya tetep aja cakeeeeepppppp kiyowooooooo😍😍😍,247
2024-07-10T15:03:31Z,@tyunbie,SANDY TETEP CAKEEPPP,0
2024-07-10T15:03:30Z,@kyonnchan_,Mana ada telur 🗿 cakep bgtu,0
2024-07-10T15:03:27Z,@aliyaaamanda,AHAHAHAHAHA RAMBUTNYA SANDY CO,1
2024-07-10T15:03:27Z,@dewdewwwiik,kesini gara&quot; sandy tantrum rambutnya bang,0
2024-07-10T15:03:26Z,@syifanalarasati603,apany yg kyk telor coba sandy?! cakep kokk 😢😢,0
2024-07-10T15:03:23Z,@mbakpii2836,Aduhh pesona brondong,1
2024-07-10T15:03:20Z,@CarisaMliya,OH INI RAMBUTNYA YG LEPEK,0
2024-07-10T15:03:17Z,@kakatizia8095,Maxwel nanti di undang di dedy cobujer kalo ngga dokter ricad,0
2024-07-10T15:03:16Z,@nadhiranoerafta7255,KIIWWWWWWWW SANDYY,0
2024-07-10T15:03:13Z,@tiararamdini5255,OMGG yg di tunggu tunguu😖🫶🏻,0
2024-07-10T15:03:12Z,@keycantikbgt123,SANDYY STOP INSECURE GAK!! KAMU TTP KIYOWO BGTTT DSNIII😭🫶🏻🫶🏻🫶🏻,9173
2024-07-10T15:15:36Z,@Orenjilyli,Bener bangett,118
2024-07-10T15:37:15Z,@kinarashea,Benerrr bngtt,40
2024-07-10T15:40:34Z,@mayapunyacerita,"Iya mana ada kayak telor, kece kok, lepek dikit gak ngaruh 🔥🔥🔥",202
2024-07-10T15:52:30Z,@nurisyanunazzakhrany,IYAKANNN LUCU BGT PDHL😭,49
2024-07-10T15:57:22Z,@user-ej2ld7ur6p,Nah bnr bngt,13
2024-07-10T15:03:11Z,@pujilestari-s2k,Sandyyyyy oii,0
2024-07-10T15:03:11Z,@KartikaPutri-hj1pn,Gercep 😂,1
2024-07-10T15:03:09Z,@RDrandom_,Xaviera ❤❤,0
2024-07-10T15:03:08Z,@Fariha_aa,Kesini gara² disuruh sandy 😅,1
2024-07-10T15:03:07Z,@mbakpii2836,Sandyy,1
2024-07-10T15:03:06Z,@putugreciageraldine8558,mereka lucuu bangett❤❤❤,0
2024-07-10T15:03:06Z,@enau-g7h,🎉🎉 sandyy,0
2024-07-10T15:03:02Z,@nssw_,KEREN SIH INI🔥🔥🔥,0
2024-07-10T15:03:01Z,@evapujianti7490,sukses selalu untuk semuanya ✨🌼🤍,0
2024-07-10T15:03:01Z,@xnaa13,Mereka kerenn bangett sihh,0
2024-07-10T15:03:00Z,@sekarkinasihadiroulan5450,sandy seganteng selucu ini knp dia merasa ky telor sih 😭😭😭,0
2024-07-10T15:02:57Z,@rurueomma9810,Dari tadi refresh chanel bang den soalnya nungguin podcast ini. Wkwk,0
2024-07-10T15:02:55Z,@ayunoviyanti2125,yang ditunggu-tunggu akhirnya 😊❤,0
2024-07-10T15:02:52Z,@ikaamaliafitriana1648,gegara sandy jadi notice banget rambut dia 😂 semangat sandy!! tetep ganteng kok 😂,113
2024-07-10T15:02:45Z,@putrisaman3866,finally yang ditunggu2,0
2024-07-10T15:02:40Z,@tytabuble_3254,"Pliss banyakin podcast sama anak muda yg berprestasi kaya giniii,bikin akuu semangat buat belajar dan ngejar yg aku mauu dalam hal positif ❤❤❤❤",9
2024-07-10T15:02:37Z,@yuliadwas8742,Sandy maaappp lucu banget tu rambut😭😭😭🤣,0
2024-07-10T15:02:36Z,@nanaoisucks,spill soto ayam dan lele nya 😭,0
2024-07-10T15:02:36Z,@gyuuchaa857,SANDYYY LUCU BANGET RAMBUTNYA KEK SIMSIMI 😭,0
2024-07-10T15:02:34Z,@_JinggaFreziaK,sandy grogi bgt yahh wkwkwk,0
2024-07-10T15:02:33Z,@ormioomor,LUCUUUUUY!!!!!,0
2024-07-10T15:02:29Z,@milatihnf,manaa yang katanya kayak telorrr?,0
2024-07-10T15:02:28Z,@ptrii_1874,LUCUUU,0
2024-07-10T15:02:27Z,@nurfadillah8486,SANVIERAAAAAAAAA😊😊,0
2024-07-10T15:02:27Z,@Na.ri18,"Akhirnya tayang, sdh nunggu sejak Sandy bilang di saluran WA 😂",0
2024-07-10T15:02:25Z,@srtllftta,OMAYGATTTT SANDIII RAMBUT MUUU😭🤚🏼,0
2024-07-10T15:02:14Z,@NaziaRizkina,kesini gara² liat chanel sandy😂,1
2024-07-10T15:02:14Z,@ikaamaliafitriana1648,"udah dikasih tau sandy, auto nonton!!",0
2024-07-10T15:02:12Z,@adindaberliana_,yg katanya rambutnya kek teloorr gegara naik ojekk😭😭,0
2024-07-10T15:02:12Z,@zzbhsyimm03,SANDY MUKA KAMU LUCU BGTTT🤏🏻🤏🏻🤏🏻,0
2024-07-10T15:02:08Z,@spaini6674,YANG DITUNGGU TUNGGU AKHIR NYA TAYANG JUGAAAAAA😭🙌,1
2024-07-10T15:02:08Z,@YohanaNababan-e8n,kesinii karnaa channel sandy,0
2024-07-10T15:02:02Z,@inayatulmahmudah3792,Omg omggg,0
